
4,11,11,11,11,11,11,11,11,4,11,11,11,11,6,11,11,11,11,10,8,11,11,11,11,11,6,11,11,11,11,11,14,14,14,15,14,14,14,14,14,18,14,14,14,14,16,14,14,14,14,14,15,14,14,14,14,14,14,17,14,14,14,14,14,14,14,11,9,11,11,11,5,11,11,11,11,5,13,11,12,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,5,
6,11,11,11,11,11,11,11,11,5,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,5,11,11,11,11,12,11,11,11,11,11,13,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,12,11,13,11,11,11,11,11,6,11,13,11,11,4,11,11,5,6,5,4,4,5,5,4,5,5,4,6,5,11,10,11,11,7,11,6,
6,11,11,11,11,11,11,11,11,4,6,5,6,4,5,11,11,11,9,11,11,11,11,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,11,11,11,20,20,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,12,11,11,4,11,11,11,11,6,12,11,5,1,1,3,1,3,2,1,2,3,3,2,6,11,11,11,11,11,11,6,
5,11,11,11,11,11,11,11,11,1,2,1,2,1,2,11,11,11,11,11,11,11,11,11,11,11,5,6,5,6,5,6,4,5,5,4,6,6,5,4,6,4,6,5,6,5,6,5,5,6,4,5,4,6,5,4,6,4,6,5,5,4,6,6,5,6,4,6,5,5,4,6,5,11,11,11,11,5,11,11,6,16,14,14,17,15,14,20,14,14,14,19,6,11,11,11,11,10,11,6,
5,11,7,11,11,11,11,11,11,19,14,16,14,14,14,11,11,11,11,11,11,11,11,11,11,11,1,3,1,3,1,1,2,3,1,3,2,1,3,2,1,2,3,1,1,2,3,3,1,1,3,2,1,2,1,1,3,1,1,3,3,1,1,3,1,1,3,1,3,1,3,1,3,11,9,11,11,6,11,11,6,11,11,11,11,11,11,11,10,12,11,11,6,11,11,11,11,11,11,4,
6,11,11,11,11,12,8,11,11,11,11,11,11,11,11,11,11,11,10,11,11,13,11,11,11,11,14,14,14,14,14,15,14,18,14,14,14,14,17,14,14,14,14,20,16,14,14,14,19,14,14,14,15,14,14,14,14,19,14,14,14,14,14,14,14,17,14,14,14,14,18,19,14,11,11,11,11,5,11,7,5,11,8,6,5,6,5,5,6,5,11,11,5,11,9,11,11,11,11,6,
5,11,11,11,11,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,11,11,11,11,11,11,11,11,8,11,11,11,11,10,11,11,11,11,11,11,13,11,11,10,11,6,11,11,6,11,11,3,2,3,2,1,3,6,11,11,6,11,11,11,11,11,11,5,
6,11,11,11,11,11,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,13,11,11,11,11,11,11,10,11,9,11,11,11,11,11,11,11,11,11,11,9,11,11,11,11,10,11,11,11,11,11,11,11,13,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,9,5,11,11,14,14,14,14,14,14,6,10,8,5,11,11,11,11,11,11,4,
5,11,11,11,11,11,11,11,4,6,4,6,4,4,6,4,6,6,4,6,5,6,4,5,6,4,5,4,6,4,6,5,4,6,6,4,5,6,4,4,4,5,4,6,4,6,5,6,4,5,4,11,11,11,11,11,11,5,6,5,4,5,4,6,5,6,4,5,6,4,5,6,4,5,4,5,6,4,11,12,5,9,11,11,11,9,11,11,11,5,11,11,6,11,11,11,11,11,11,5,
6,11,11,11,11,11,11,11,6,1,3,2,1,1,1,3,1,2,3,1,2,1,2,1,3,3,1,3,2,1,2,1,3,2,1,1,3,2,1,3,2,2,1,3,2,1,3,2,1,1,5,11,11,11,11,11,11,5,3,1,3,1,2,2,1,3,2,3,2,2,3,1,3,1,2,3,1,2,11,11,6,5,5,5,6,5,6,5,6,5,11,11,5,11,11,11,11,11,11,6,
4,11,12,11,7,11,11,11,6,14,14,14,14,14,14,16,14,14,19,14,15,14,14,14,14,14,14,14,14,14,14,20,14,14,14,14,17,14,14,14,16,14,14,14,14,14,14,14,14,14,4,11,10,11,11,7,11,4,17,14,14,14,14,18,14,19,14,14,20,17,14,14,14,18,14,14,14,16,11,11,1,1,2,3,2,1,2,2,1,3,11,11,6,11,8,11,11,10,11,4,
6,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,11,11,11,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,9,11,11,11,11,11,11,10,11,11,11,11,9,8,11,11,11,11,11,5,11,11,13,11,11,11,5,
5,11,11,11,11,11,8,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,6,11,11,7,11,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,4,
6,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,11,7,11,11,10,11,11,11,11,11,8,11,11,11,11,11,4,11,11,11,12,11,11,4,11,11,11,12,11,11,11,12,11,11,11,11,11,11,5,4,5,5,4,5,4,6,5,6,4,6,5,4,4,5,6,4,5,6,5,11,11,11,11,8,11,5,
4,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,8,11,11,11,11,11,11,11,11,12,11,11,11,11,11,11,7,11,11,11,11,11,11,6,11,11,11,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,12,11,4,1,2,2,2,3,1,2,2,3,3,2,3,1,3,3,2,2,2,1,1,11,10,11,11,11,11,5,
5,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,13,11,4,18,17,19,20,15,14,18,19,18,20,17,18,17,18,15,19,14,17,20,14,11,11,11,11,11,11,5,
6,11,11,11,11,11,11,11,6,11,11,11,11,12,11,13,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,4,6,5,4,6,4,5,4,6,5,4,6,5,11,11,11,11,13,11,5,5,4,6,5,6,4,5,4,4,5,4,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,
4,11,11,11,11,11,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,12,11,11,11,11,11,11,11,4,3,1,3,1,1,3,1,3,1,3,1,1,11,13,11,11,11,11,3,1,3,1,1,3,1,3,1,3,1,5,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,
4,11,11,9,11,11,11,11,4,11,11,11,11,11,11,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,14,14,16,14,14,14,18,14,14,19,14,14,11,11,11,11,11,11,14,14,14,14,20,16,14,14,19,18,14,5,11,11,11,5,11,11,11,11,7,11,11,11,11,9,11,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,5,
6,11,11,11,11,12,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,4,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,10,6,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,11,11,11,4,
4,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,9,11,11,11,5,11,7,11,11,5,11,11,11,9,11,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,8,11,11,11,11,11,11,11,11,7,11,11,11,11,11,6,
6,11,7,11,11,11,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,7,11,11,11,11,6,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,10,11,11,11,11,12,11,11,11,11,11,6,11,11,11,5,11,11,10,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,12,11,11,11,11,11,11,11,4,
5,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,11,10,11,11,11,5,11,11,10,11,6,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,4,11,12,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,
6,11,11,11,11,11,11,11,6,6,4,4,4,6,4,6,4,6,6,4,6,4,4,4,11,11,11,11,11,11,11,11,11,6,11,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,8,11,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,6,11,11,11,6,11,11,11,11,11,10,11,11,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,
4,11,10,11,11,9,11,11,1,2,1,3,2,1,2,1,3,2,1,2,1,3,1,1,11,11,11,11,11,11,11,11,11,5,11,11,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,11,9,11,4,
6,11,11,11,11,7,11,11,14,17,14,14,15,14,14,18,14,19,14,16,14,14,18,14,11,11,11,11,11,11,11,11,11,6,11,8,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,10,11,11,11,11,11,11,11,11,9,11,11,5,11,11,11,6,11,11,11,11,13,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,
4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,11,11,11,5,11,11,13,11,5,11,11,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,5,11,11,11,5,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,11,11,4,
4,11,11,11,11,11,11,11,9,11,11,11,11,12,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,5,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,12,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,6,
4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11,11,6,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,11,11,11,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,
4,5,4,5,4,5,4,4,6,6,4,6,5,4,5,6,4,5,4,4,5,4,5,4,6,4,6,5,5,4,6,5,6,4,5,6,5,6,4,4,6,5,4,6,5,6,6,5,4,5,6,6,5,6,6,4,5,6,5,6,5,6,5,6,5,4,5,6,4,5,6,6,4,4,6,6,5,5,4,6,6,6,4,6,5,4,4,6,5,5,4,6,4,5,4,6,5,4,5,5,
1,1,3,1,2,2,3,3,2,1,2,1,2,1,2,1,3,2,1,1,3,2,3,2,3,1,3,2,1,2,3,1,1,3,2,3,2,1,2,1,3,2,1,2,1,1,2,1,3,1,3,1,2,2,3,1,1,2,3,1,2,1,2,1,3,2,2,1,3,1,2,1,1,1,2,3,2,3,3,1,1,2,1,3,1,3,3,1,1,2,3,3,2,2,1,3,3,1,3,3,

